"","LSOA11CD","LSOA11NM","MEAN"
"560","E01000466","Bexley 001A",43.3729423215268
"561","E01000237","Barnet 032A",43.3687537627935
"562","E01002383","Havering 010F",43.3637925111645
"563","E01002962","Kingston upon Thames 006C",43.362962962963
"564","E01004610","Wandsworth 033C",43.3578431372549
"565","E01002386","Havering 022E",43.3508160645516
"566","E01002239","Harrow 025C",43.3435926133184
"567","E01001963","Haringey 009A",43.338512981904
"568","E01002976","Kingston upon Thames 015A",43.3360539389638
"569","E01002997","Kingston upon Thames 016C",43.3323517038284
"570","E01002996","Kingston upon Thames 016B",43.3284338570705
"571","E01003807","Richmond upon Thames 005B",43.3280911062907
"572","E01001404","Enfield 026A",43.3235972328978
"573","E01003820","Richmond upon Thames 017C",43.3229235880399
"574","E01002285","Havering 025B",43.3214670981661
"575","E01000403","Bexley 004A",43.3206791606599
"576","E01004380","Waltham Forest 007B",43.318928431756
"577","E01004157","Sutton 016E",43.3076923076923
"578","E01001565","Enfield 029D",43.3012102196325
"579","E01000777","Bromley 024D",43.2988599348534
"580","E01000489","Brent 030A",43.2982181931854
"581","E01001015","Croydon 041A",43.2904483430799
"582","E01004195","Sutton 006E",43.2892976588629
"583","E01002919","Kingston upon Thames 017B",43.2888831236217
"584","E01004145","Sutton 007B",43.281077500552
"585","E01002379","Havering 012D",43.2739420935412
"586","E01003668","Redbridge 007A",43.2682705401725
"587","E01003794","Redbridge 018B",43.2664796633941
"588","E01002676","Hounslow 012E",43.266318537859
"589","E01003872","Richmond upon Thames 007D",43.2574756059175
"590","E01003770","Redbridge 022B",43.2571511123953
"591","E01002534","Hillingdon 005B",43.246595692003
"592","E01001033","Croydon 031A",43.2391959798995
"593","E01004641","Wandsworth 011E",43.2367149758454
"594","E01000287","Barnet 004B",43.2363570654138
"595","E01003003","Kingston upon Thames 017E",43.2355263157895
"596","E01001051","Croydon 030A",43.2329365079365
"597","E01000264","Barnet 016D",43.2294908994988
"598","E01004144","Sutton 007A",43.2198127156235
"599","E01003482","Newham 033B",43.2175014617034
"600","E01000573","Brent 007B",43.2142857142857
"601","E01001078","Croydon 032D",43.2092470277411
"602","E01001123","Croydon 033C",43.1983593329747
"603","E01003365","Merton 021D",43.1874812818209
"604","E01000370","Bexley 014D",43.1856049004594
"605","E01001656","Greenwich 034A",43.1840425531915
"606","E01004147","Sutton 007D",43.1802604523646
"607","E01033725","Hillingdon 015F",43.1793501962495
"608","E01033581","Newham 037G",43.1756190476191
"609","E01003870","Richmond upon Thames 011C",43.1749767008388
"610","E01000122","Barnet 009E",43.1736730360934
"611","E01002963","Kingston upon Thames 007D",43.1727609962904
"612","E01002384","Havering 019D",43.1697057604642
"613","E01001273","Ealing 020F",43.1673013455192
"614","E01000039","Barking and Dagenham 003D",43.1647328744674
"615","E01003198","Lewisham 009A",43.1570493753718
"616","E01002378","Havering 010E",43.1493587091436
"617","E01002993","Kingston upon Thames 013C",43.1489361702128
"618","E01004180","Sutton 020D",43.1444854173651
"619","E01000295","Barnet 023B",43.1426463354648
"620","E01001039","Croydon 029D",43.1405264302806
"621","E01001996","Haringey 014C",43.140206185567
"622","E01000166","Barnet 003A",43.1395410885806
"623","E01000291","Barnet 004E",43.13270336894
"624","E01004119","Sutton 009C",43.1276844982429
"625","E01003777","Redbridge 014D",43.1197982345523
"626","E01002947","Kingston upon Thames 019D",43.1195054945055
"627","E01003811","Richmond upon Thames 018A",43.1180476730988
"628","E01000123","Barnet 010D",43.1163587888021
"629","E01003858","Richmond upon Thames 003G",43.1141304347826
"630","E01000721","Bromley 019C",43.109346139638
"631","E01001225","Ealing 020C",43.0996119016818
"632","E01000447","Bexley 023C",43.0962355798421
"633","E01004352","Waltham Forest 002A",43.0879579004921
"634","E01003903","Richmond upon Thames 015F",43.0831863609641
"635","E01001024","Croydon 043B",43.0803255484784
"636","E01000788","Bromley 029D",43.0733082706767
"637","E01002494","Hillingdon 009C",43.0636575816895
"638","E01033463","Brent 003G",43.0620173180435
"639","E01004644","Wandsworth 016D",43.0579229395254
"640","E01002174","Harrow 033E",43.0536491058482
"641","E01000358","Bexley 011D",43.0492025788938
"642","E01002680","Hounslow 009D",43.0482370225269
"643","E01001582","Greenwich 021B",43.0473407364115
"644","E01000986","Croydon 021B",43.0368649318463
"645","E01002366","Havering 023E",43.0367201426025
"646","E01004497","Wandsworth 024C",43.0339083878644
"647","E01002107","Harrow 012A",43.0297239915074
"648","E01004193","Sutton 006D",43.0287029515299
"649","E01000567","Brent 016A",43.0276406712734
"650","E01003362","Merton 021A",43.0268109125118
"651","E01002943","Kingston upon Thames 020B",43.0150130548303
"652","E01000300","Barnet 019B",43.0117785630153
"653","E01002295","Havering 010C",43.0103645461044
"654","E01003417","Merton 025A",43.0067499156261
"655","E01000774","Bromley 041D",42.9880604934996
"656","E01004135","Sutton 003D",42.9872727272727
"657","E01003857","Richmond upon Thames 003F",42.9850034083163
"658","E01000353","Bexley 011A",42.9812388326385
"659","E01000773","Bromley 024B",42.9802844214609
"660","E01001073","Croydon 037A",42.9789612097304
"661","E01002930","Kingston upon Thames 007B",42.9783582089552
"662","E01003486","Newham 033C",42.9758321933425
"663","E01002462","Hillingdon 011D",42.9750060081711
"664","E01001102","Croydon 035C",42.9685855772207
"665","E01002201","Harrow 012D",42.9642857142857
"666","E01001405","Enfield 015A",42.9612764431696
"667","E01003281","Lewisham 016B",42.9590210586227
"668","E01000670","Bromley 018A",42.9546204620462
"669","E01001682","Greenwich 020D",42.9537026504379
"670","E01003846","Richmond upon Thames 002A",42.9434818481848
"671","E01001604","Greenwich 027A",42.9433416046319
"672","E01000187","Barnet 014B",42.9412587412587
"673","E01001307","Ealing 002A",42.9397506925208
"674","E01003192","Lewisham 034D",42.936486087897
"675","E01001420","Enfield 020B",42.9247675401522
"676","E01004120","Sutton 016D",42.9224077940153
"677","E01000790","Bromley 028C",42.9206903238317
"678","E01003464","Merton 002C",42.9188846641318
"679","E01003804","Richmond upon Thames 005A",42.9161036036036
"680","E01000730","Bromley 014B",42.910467946984
"681","E01000797","Bromley 013E",42.9012158054711
"682","E01000831","Bromley 021D",42.8891619562546
"683","E01002435","Hillingdon 007C",42.8883263009845
"684","E01000733","Bromley 023E",42.8839957035446
"685","E01002485","Hillingdon 002F",42.8825694212111
"686","E01003789","Redbridge 018A",42.8732166018158
"687","E01000173","Barnet 006C",42.8689016080676
"688","E01002132","Harrow 029A",42.86775
"689","E01002459","Hillingdon 011B",42.8620553359684
"690","E01003287","Lewisham 016D",42.8583095140874
"691","E01002272","Havering 014A",42.8495297805643
"692","E01003640","Redbridge 013B",42.8358091747922
"693","E01001303","Ealing 032A",42.8314814814815
"694","E01032563","Bromley 040E",42.8218962807753
"695","E01000308","Barnet 036D",42.8182852807284
"696","E01002156","Harrow 015B",42.8168977243003
"697","E01000406","Bexley 005C",42.8118228921338
"698","E01001093","Croydon 037C",42.8090139442231
"699","E01002362","Havering 022D",42.8009340338587
"700","E01000710","Bromley 006B",42.7947870778267
"701","E01002200","Harrow 010D",42.7842347525892
"702","E01000720","Bromley 019B",42.7793258846431
"703","E01002238","Harrow 024B",42.7721850450975
"704","E01002191","Harrow 022A",42.7626046131864
"705","E01001234","Ealing 027B",42.758803986711
"706","E01000383","Bexley 028B",42.7587651756616
"707","E01002321","Havering 021B",42.7540383372819
"708","E01000694","Bromley 007C",42.7526377491208
"709","E01001609","Greenwich 027D",42.7505959475566
"710","E01004362","Waltham Forest 021A",42.7412880187169
"711","E01003764","Redbridge 009F",42.7407269338304
"712","E01004088","Sutton 019C",42.7383857846286
"713","E01000486","Brent 006D",42.7373710304167
"714","E01001657","Greenwich 034B",42.7373134328358
"715","E01002915","Kingston upon Thames 014A",42.7372562435854
"716","E01003471","Merton 016E",42.7326764144946
"717","E01003844","Richmond upon Thames 013E",42.72880168185
"718","E01003892","Richmond upon Thames 009A",42.7282555282555
"719","E01002167","Harrow 017C",42.7245508982036
"720","E01002934","Kingston upon Thames 004B",42.7243217054264
"721","E01000724","Bromley 019D",42.7238950947062
"722","E01000434","Bexley 008G",42.7206279758075
"723","E01001450","Enfield 015C",42.7191418222346
"724","E01000463","Bexley 025E",42.7188959660297
"725","E01003871","Richmond upon Thames 007C",42.7143584521385
"726","E01001314","Ealing 002E",42.7120220461591
"727","E01001597","Greenwich 031A",42.711801242236
"728","E01001063","Croydon 026B",42.7037269025994
"729","E01000600","Brent 027E",42.6995212477173
"730","E01000989","Croydon 018A",42.6981204449559
"731","E01000395","Bexley 018B",42.6923319659198
"732","E01004100","Sutton 015D",42.6902310047314
"733","E01000399","Bexley 029B",42.6858407079646
"734","E01000432","Bexley 008E",42.6821857923497
"735","E01002940","Kingston upon Thames 020A",42.6758965047662
"736","E01000227","Barnet 018E",42.6670583627105
"737","E01000251","Barnet 002D",42.6622516556291
"738","E01001065","Croydon 034E",42.6580832196453
"739","E01000408","Bexley 004D",42.6542435424354
"740","E01000298","Barnet 023D",42.6536020903322
"741","E01001402","Enfield 021D",42.6509380329733
"742","E01033570","Richmond upon Thames 004G",42.6504304010078
"743","E01004121","Sutton 006B",42.6416070007955
"744","E01002958","Kingston upon Thames 008C",42.6398446170921
"745","E01002110","Harrow 008D",42.6347719869707
"746","E01002290","Havering 025E",42.6210601719198
"747","E01001541","Enfield 008D",42.6148648648649
"748","E01002152","Harrow 006E",42.6083674789735
"749","E01001588","Greenwich 012A",42.6014310578225
"750","E01002172","Harrow 033C",42.5964052287582
"751","E01002480","Hillingdon 004D",42.5924297157217
"752","E01001527","Enfield 036F",42.5879305879306
"753","E01033726","Greenwich 034E",42.5841737781226
"754","E01001300","Ealing 039A",42.5837600585223
"755","E01000677","Bromley 018C",42.581965076883
"756","E01004353","Waltham Forest 002B",42.5804527110019
"757","E01001103","Croydon 039A",42.573045969172
"758","E01000459","Bexley 027F",42.5694444444444
"759","E01001233","Ealing 031D",42.5690866510539
"760","E01000661","Bromley 026A",42.5591627509611
"761","E01000669","Bromley 020C",42.554328878559
"762","E01003404","Merton 004D",42.5467726847521
"763","E01003893","Richmond upon Thames 009B",42.5435476516188
"764","E01000381","Bexley 028A",42.5408063887807
"765","E01002227","Harrow 003A",42.5380865326021
"766","E01002197","Harrow 012B",42.5340172786177
"767","E01000121","Barnet 010C",42.5339702760085
"768","E01000335","Bexley 003B",42.533319033319
"769","E01000396","Bexley 018C",42.5267317526732
"770","E01003701","Redbridge 006D",42.5235035508962
"771","E01003005","Kingston upon Thames 018E",42.5195993031359
"772","E01001286","Ealing 016E",42.5171919770774
"773","E01002218","Harrow 030A",42.5166767738023
"774","E01000425","Bexley 025D",42.5141903171953
"775","E01003878","Richmond upon Thames 006D",42.5120802005013
"776","E01004136","Sutton 003E",42.5069008782936
"777","E01000304","Barnet 020E",42.498023715415
"778","E01004099","Sutton 015C",42.4976623376623
"779","E01004117","Sutton 006A",42.494391025641
"780","E01003442","Merton 010A",42.4924035839501
"781","E01004468","Waltham Forest 015E",42.4896808101525
"782","E01001877","Hammersmith and Fulham 001D",42.4854635216676
"783","E01003204","Lewisham 007C",42.4798118384947
"784","E01002390","Havering 024E",42.4769862210495
"785","E01001538","Enfield 009A",42.4749124854142
"786","E01002515","Hillingdon 015D",42.4711723254324
"787","E01002241","Harrow 025D",42.4711221122112
"788","E01000791","Bromley 029E",42.4671134276495
"789","E01002136","Harrow 027B",42.4652420881796
"790","E01001211","Ealing 013B",42.4623833058759
"791","E01000309","Barnet 031D",42.4594782608696
"792","E01004087","Sutton 017A",42.443287362792
"793","E01000539","Brent 004C",42.4397590361446
"794","E01033082","Hounslow 003G",42.4255405956752
"795","E01000366","Bexley 015D",42.4248816185966
"796","E01000715","Bromley 012C",42.4220607661823
"797","E01000061","Barking and Dagenham 006C",42.4194187582563
"798","E01000723","Bromley 029A",42.4164075580005
"799","E01001309","Ealing 001C",42.408618127786
"800","E01002277","Havering 002A",42.4077253218884
"801","E01003467","Merton 020B",42.40625
"802","E01000480","Brent 006A",42.4035087719298
"803","E01001522","Enfield 019B",42.4025403028823
"804","E01000591","Brent 003F",42.4023132228821
"805","E01000749","Bromley 036A",42.4015803584027
"806","E01002537","Hillingdon 009E",42.4014712438698
"807","E01000349","Bexley 020B",42.4012139605463
"808","E01003790","Redbridge 027A",42.3966826305338
"809","E01001566","Enfield 029E",42.3941384537645
"810","E01001311","Ealing 001E",42.3919425359151
"811","E01001539","Enfield 009B",42.3845458653412
"812","E01000233","Barnet 013F",42.3801684532925
"813","E01002937","Kingston upon Thames 004D",42.3781061114842
"814","E01004492","Wandsworth 031C",42.3770139634801
"815","E01001407","Enfield 005A",42.3769044153324
"816","E01001511","Enfield 016D",42.3707720113607
"817","E01000311","Barnet 034D",42.3671483338248
"818","E01003882","Richmond upon Thames 014A",42.3605089538172
"819","E01001289","Ealing 022C",42.3597002497918
"820","E01000234","Barnet 021D",42.3566763425254
"821","E01001034","Croydon 031B",42.3562985477879
"822","E01004504","Wandsworth 020C",42.3555259653795
"823","E01003477","Merton 003E",42.3496465470364
"824","E01002248","Havering 017C",42.3445299305686
"825","E01000518","Brent 005A",42.3434662455586
"826","E01003403","Merton 004C",42.3406990759341
"827","E01002921","Kingston upon Thames 011A",42.3389534883721
"828","E01002452","Hillingdon 014C",42.3376738680083
"829","E01002364","Havering 023C",42.3340554592721
"830","E01004506","Wandsworth 011A",42.3282025819265
"831","E01000668","Bromley 020B",42.3201716738197
"832","E01002118","Harrow 002E",42.3153817779417
"833","E01001617","Greenwich 028D",42.3141090176902
"834","E01002988","Kingston upon Thames 011C",42.3128531073446
"835","E01003802","Richmond upon Thames 001F",42.3122932043777
"836","E01004159","Sutton 014C",42.3084855627578
"837","E01003419","Merton 025C",42.3049892259241
"838","E01003481","Newham 035B",42.2978519370924
"839","E01002950","Kingston upon Thames 020E",42.2946834919321
"840","E01000734","Bromley 028B",42.2933083176986
"841","E01004643","Wandsworth 016C",42.2923456790123
"842","E01003763","Redbridge 009E",42.2878982711816
"843","E01002153","Harrow 019A",42.2836127266507
"844","E01004573","Wandsworth 023D",42.2818647907476
"845","E01001701","Greenwich 015C",42.2783147720109
"846","E01001398","Enfield 021A",42.2656427758817
"847","E01001455","Enfield 021F",42.2591501893143
"848","E01000439","Bexley 007C",42.2589178356713
"849","E01002954","Kingston upon Thames 003D",42.2585601404741
"850","E01003437","Merton 022C",42.2582304526749
"851","E01003671","Redbridge 007D",42.2512124151309
"852","E01003454","Merton 003B",42.2441860465116
